company_name,date,positive_sentiment_bert_mean,positive_sentiment_bert_std,positive_sentiment_bert_median,positive_sentiment_bert_min,positive_sentiment_bert_max,positive_sentiment_bert_mean_company_sentiment,positive_sentiment_bert_std_company_sentiment,positive_sentiment_bert_min_company_sentiment,positive_sentiment_bert_max_company_sentiment,positive_sentiment_bert_median_company_sentiment,positive_sentiment_bert_mean_company_presentation_sentiment,positive_sentiment_bert_std_company_presentation_sentiment,positive_sentiment_bert_min_company_presentation_sentiment,positive_sentiment_bert_max_company_presentation_sentiment,positive_sentiment_bert_median_company_presentation_sentiment,positive_sentiment_bert_mean_company_qna_sentiment,positive_sentiment_bert_std_company_qna_sentiment,positive_sentiment_bert_min_company_qna_sentiment,positive_sentiment_bert_max_company_qna_sentiment,positive_sentiment_bert_median_company_qna_sentiment,positive_sentiment_bert_mean_analyst_sentiment,positive_sentiment_bert_std_analyst_sentiment,positive_sentiment_bert_min_analyst_sentiment,positive_sentiment_bert_max_analyst_sentiment,positive_sentiment_bert_median_analyst_sentiment,negative_sentiment_bert_mean,negative_sentiment_bert_std,negative_sentiment_bert_median,negative_sentiment_bert_min,negative_sentiment_bert_max,negative_sentiment_bert_mean_company_sentiment,negative_sentiment_bert_std_company_sentiment,negative_sentiment_bert_min_company_sentiment,negative_sentiment_bert_max_company_sentiment,negative_sentiment_bert_median_company_sentiment,negative_sentiment_bert_mean_company_presentation_sentiment,negative_sentiment_bert_std_company_presentation_sentiment,negative_sentiment_bert_min_company_presentation_sentiment,negative_sentiment_bert_max_company_presentation_sentiment,negative_sentiment_bert_median_company_presentation_sentiment,negative_sentiment_bert_mean_company_qna_sentiment,negative_sentiment_bert_std_company_qna_sentiment,negative_sentiment_bert_min_company_qna_sentiment,negative_sentiment_bert_max_company_qna_sentiment,negative_sentiment_bert_median_company_qna_sentiment,negative_sentiment_bert_mean_analyst_sentiment,negative_sentiment_bert_std_analyst_sentiment,negative_sentiment_bert_min_analyst_sentiment,negative_sentiment_bert_max_analyst_sentiment,negative_sentiment_bert_median_analyst_sentiment,neutral_sentiment_bert_mean,neutral_sentiment_bert_std,neutral_sentiment_bert_median,neutral_sentiment_bert_min,neutral_sentiment_bert_max,neutral_sentiment_bert_mean_company_sentiment,neutral_sentiment_bert_std_company_sentiment,neutral_sentiment_bert_min_company_sentiment,neutral_sentiment_bert_max_company_sentiment,neutral_sentiment_bert_median_company_sentiment,neutral_sentiment_bert_mean_company_presentation_sentiment,neutral_sentiment_bert_std_company_presentation_sentiment,neutral_sentiment_bert_min_company_presentation_sentiment,neutral_sentiment_bert_max_company_presentation_sentiment,neutral_sentiment_bert_median_company_presentation_sentiment,neutral_sentiment_bert_mean_company_qna_sentiment,neutral_sentiment_bert_std_company_qna_sentiment,neutral_sentiment_bert_min_company_qna_sentiment,neutral_sentiment_bert_max_company_qna_sentiment,neutral_sentiment_bert_median_company_qna_sentiment,neutral_sentiment_bert_mean_analyst_sentiment,neutral_sentiment_bert_std_analyst_sentiment,neutral_sentiment_bert_min_analyst_sentiment,neutral_sentiment_bert_max_analyst_sentiment,neutral_sentiment_bert_median_analyst_sentiment,polarity_bert_mean,polarity_bert_std,polarity_bert_median,polarity_bert_min,polarity_bert_max,polarity_bert_mean_company_sentiment,polarity_bert_std_company_sentiment,polarity_bert_min_company_sentiment,polarity_bert_max_company_sentiment,polarity_bert_median_company_sentiment,polarity_bert_mean_company_presentation_sentiment,polarity_bert_std_company_presentation_sentiment,polarity_bert_min_company_presentation_sentiment,polarity_bert_max_company_presentation_sentiment,polarity_bert_median_company_presentation_sentiment,polarity_bert_mean_company_qna_sentiment,polarity_bert_std_company_qna_sentiment,polarity_bert_min_company_qna_sentiment,polarity_bert_max_company_qna_sentiment,polarity_bert_median_company_qna_sentiment,polarity_bert_mean_analyst_sentiment,polarity_bert_std_analyst_sentiment,polarity_bert_min_analyst_sentiment,polarity_bert_max_analyst_sentiment,polarity_bert_median_analyst_sentiment,positive_sentiment_bert_margin_mean_topic_sentiment,positive_sentiment_bert_cost_mean_topic_sentiment,positive_sentiment_bert_revenue_mean_topic_sentiment,positive_sentiment_bert_earnings_mean_topic_sentiment,positive_sentiment_bert_growth_mean_topic_sentiment,positive_sentiment_bert_debt_mean_topic_sentiment,positive_sentiment_bert_dividend_mean_topic_sentiment,positive_sentiment_bert_cashflow_mean_topic_sentiment,negative_sentiment_bert_margin_mean_topic_sentiment,negative_sentiment_bert_cost_mean_topic_sentiment,negative_sentiment_bert_revenue_mean_topic_sentiment,negative_sentiment_bert_earnings_mean_topic_sentiment,negative_sentiment_bert_growth_mean_topic_sentiment,negative_sentiment_bert_debt_mean_topic_sentiment,negative_sentiment_bert_dividend_mean_topic_sentiment,negative_sentiment_bert_cashflow_mean_topic_sentiment,neutral_sentiment_bert_margin_mean_topic_sentiment,neutral_sentiment_bert_cost_mean_topic_sentiment,neutral_sentiment_bert_revenue_mean_topic_sentiment,neutral_sentiment_bert_earnings_mean_topic_sentiment,neutral_sentiment_bert_growth_mean_topic_sentiment,neutral_sentiment_bert_debt_mean_topic_sentiment,neutral_sentiment_bert_dividend_mean_topic_sentiment,neutral_sentiment_bert_cashflow_mean_topic_sentiment,polarity_bert_margin_mean_topic_sentiment,polarity_bert_cost_mean_topic_sentiment,polarity_bert_revenue_mean_topic_sentiment,polarity_bert_earnings_mean_topic_sentiment,polarity_bert_growth_mean_topic_sentiment,polarity_bert_debt_mean_topic_sentiment,polarity_bert_dividend_mean_topic_sentiment,polarity_bert_cashflow_mean_topic_sentiment
AAPL.OQ,2022-Apr-28,0.32577395,0.180752,0.23738983,0.024489585,0.7555869,0.3632909,0.1809246,0.030838717,0.7555869,0.28671953,0.4232486,0.19373532,0.030838717,0.7555869,0.4390421,0.31229246,0.15216205,0.11932599,0.65892005,0.23343442,0.22284152,0.14384495,0.024489585,0.6447823,0.20942704,0.15713364,0.118371226,0.11751839,0.017057223,0.6719371,0.1647228,0.120922744,0.032277353,0.5925797,0.11695762,0.14985938,0.11127192,0.032277353,0.5925797,0.11450141,0.17736527,0.1275193,0.0722459,0.5874554,0.121756926,0.13894886,0.11752523,0.017057223,0.6719371,0.11811949,0.5170924,0.19234274,0.5787622,0.15804203,0.936884,0.4719863,0.1793997,0.15804203,0.936884,0.48683092,0.42689198,0.1834049,0.15804203,0.936884,0.39847207,0.5103423,0.16708156,0.22025052,0.7973047,0.57953227,0.63820964,0.18415008,0.22262093,0.93267864,0.6605016,0.16864035,0.23742437,0.11106041,-0.6427156,0.67300844,0.19856812,0.25005558,-0.4058618,0.67300844,0.15291163,0.27338925,0.2572786,-0.4058618,0.67300844,0.2988467,0.13492715,0.22563839,-0.39839208,0.541132,0.101360336,0.083892666,0.18733884,-0.6427156,0.5293598,0.08915705,0.2904797312286165,0.35270822544892627,0.49546903433899087,0.35585904121398926,0.4092154170458133,0.6288543939590454,0.4194348454475403,-1,0.17102166513601938,0.3789499948422114,0.19248800911009312,0.13495574643214545,0.22897459050783744,0.08471754193305969,0.07924344142278035,-1,0.5384986069467332,0.2683417449394862,0.312042947858572,0.509185199936231,0.36180996550963473,0.2864280343055725,0.501321737964948,-1,0.11945806857612398,-0.026241759459177654,0.3029810351630052,0.2209033171335856,0.18024084659723136,0.5441369414329529,0.34019140899181366,-1
AAPL.OQ,2022-Jan-27,0.3415209,0.18797185,0.25021374,0.022794954,0.9461706,0.37515342,0.17890312,0.030838717,0.8458398,0.29265794,0.43653554,0.1820159,0.030838717,0.7557886,0.46569893,0.3237638,0.15945154,0.11932599,0.8458398,0.23758869,0.24498406,0.19418381,0.022794954,0.9461706,0.21473098,0.13906221,0.10164012,0.11618231,0.009782411,0.7282864,0.14368735,0.09389905,0.009782411,0.5908352,0.11575244,0.150186,0.113568604,0.032277353,0.5908352,0.114850685,0.13824664,0.07342111,0.009782411,0.56892115,0.11778196,0.12640777,0.13276105,0.010862103,0.7282864,0.11652943,0.51941687,0.19782236,0.5949325,0.041887082,0.936884,0.48115915,0.17811923,0.14437778,0.936884,0.51999336,0.41327846,0.1769614,0.1610684,0.936884,0.358822,0.5379896,0.15851486,0.14437778,0.7973047,0.62031686,0.62860817,0.2283957,0.041887082,0.93259937,0.6605016,0.20245871,0.22846133,0.121642,-0.6985357,0.93422836,0.23146607,0.22342843,-0.40301076,0.83605736,0.17148739,0.28634956,0.24645464,-0.40301076,0.6726456,0.3623473,0.18551713,0.19106008,-0.37982687,0.83605736,0.11489457,0.118576296,0.24187,-0.6985357,0.93422836,0.09303534,0.3339862402747659,0.3400704363981883,0.5156819643773909,0.3812576134999593,0.40032217239862994,0.18557660281658173,0.14638452231884003,-1,0.11879335486275308,0.10281168172756831,0.15477028116583824,0.17944974700609842,0.2003907277003715,0.5870777368545532,0.07773557677865028,-1,0.54722039576839,0.5571178495883942,0.32954774385896224,0.43929264942804974,0.3992870802942075,0.22734564542770386,0.7758799195289612,-1,0.2151928920956219,0.2372587670882543,0.36091169881923446,0.20180786649386087,0.19993145724660472,-0.4015011191368103,0.06864894554018974,-1
AAPL.OQ,2022-Jul-28,0.3131464,0.17620791,0.23343442,0.016505709,0.7572029,0.35122263,0.17553583,0.030838717,0.7572029,0.26807383,0.43127227,0.19203714,0.030838717,0.7572029,0.42247033,0.2888111,0.13162358,0.11932599,0.6581571,0.23008397,0.21829598,0.14705722,0.016505709,0.67074287,0.20686793,0.16485608,0.13064076,0.11854846,0.007926285,0.8525481,0.16030498,0.11164271,0.032277353,0.5901933,0.117483296,0.13635422,0.08193514,0.032277353,0.55590236,0.114802256,0.17897843,0.12732191,0.08336939,0.5901933,0.122675605,0.18453172,0.17952903,0.007926285,0.8525481,0.12200917,0.5219975,0.19002023,0.6001939,0.1309462,0.9401576,0.4884724,0.17738,0.15690503,0.936884,0.54160625,0.43237352,0.18294537,0.15690503,0.936884,0.42734778,0.53221047,0.16028088,0.22329448,0.7973047,0.6067032,0.5971723,0.2071132,0.1309462,0.9401576,0.65638244,0.14829032,0.24520357,0.10714342,-0.8360424,0.6713109,0.19091766,0.23471297,-0.4069197,0.6713109,0.14050189,0.294918,0.23176333,-0.34109098,0.6713109,0.305838,0.10983262,0.20342398,-0.4069197,0.53960866,0.09830889,0.033764303,0.25459203,-0.8360424,0.66226095,0.0845,0.2192743324807712,0.35208380222320557,0.5014500928421816,0.36255506177743274,0.4723538832945956,0.5976201295852661,0.14455100148916245,-1,0.22167177019374712,0.4278581403195858,0.16202470691253743,0.12353396912415822,0.1129236066610449,0.11790315806865692,0.07770008593797684,-1,0.5590538914714541,0.22005806863307953,0.33652518565456074,0.5139109442631403,0.4147224956088596,0.28447672724723816,0.7777489125728607,-1,-0.0023974377129759106,-0.07577434182167053,0.33942538251479465,0.23902110755443573,0.3594302762713697,0.479716956615448,0.06685091555118561,-1
AAPL.OQ,2022-Oct-27,0.34007606,0.18630306,0.2527497,0.011304003,0.8235456,0.3760758,0.18445121,0.032096103,0.7489948,0.3057245,0.43390402,0.19189782,0.032096103,0.7489948,0.4550808,0.31926215,0.15785363,0.07858656,0.65694237,0.23343442,0.21616654,0.14053558,0.011304003,0.8235456,0.20884156,0.15476774,0.12389734,0.117108904,0.008295884,0.948503,0.154712,0.11394695,0.028927997,0.5955651,0.116535105,0.14223038,0.10046701,0.028927997,0.59515494,0.11466381,0.16697465,0.12487733,0.059984203,0.5955651,0.120029256,0.16149071,0.16566445,0.008295884,0.948503,0.118402734,0.50515616,0.19584176,0.5617857,0.04019297,0.93897593,0.46921217,0.18293768,0.16058774,0.93897593,0.4796024,0.42386565,0.18371704,0.16058774,0.93897593,0.37593848,0.5137632,0.17132938,0.22054796,0.8252761,0.5973618,0.6223426,0.20205925,0.04019297,0.93757445,0.6607715,0.18530832,0.24852519,0.12637559,-0.937199,0.81524974,0.2213638,0.2460612,-0.41167808,0.6633677,0.1690999,0.2916736,0.2451221,-0.41022617,0.6633677,0.33692926,0.15228748,0.22731143,-0.41167808,0.5393476,0.10714342,0.054675885,0.2314346,-0.937199,0.81524974,0.08701734,0.23395205177366735,0.3003775676091512,0.4854299695261063,0.3473172684510549,0.5201234141221414,0.33606791496276855,0.1456514224410057,-1,0.17405955903232098,0.19823301956057549,0.2051534979574142,0.1681890512506167,0.15997032419993326,0.3090686798095703,0.0772920474410057,-1,0.5919883757829666,0.5013893693685532,0.30941652963238375,0.4844936827818553,0.31990624964237213,0.3548634350299835,0.7770565152168274,-1,0.05989249432459474,0.10214454432328542,0.28027647517381177,0.1791282296180725,0.36015310425024766,0.026999235153198242,0.0683593787252903,-1
AAPL.OQ,2023-Aug-03,0.34114683,0.18903956,0.25407553,0.022737117,0.7955462,0.39158002,0.18393248,0.030590665,0.748367,0.34277883,0.42069057,0.18497154,0.030838717,0.748367,0.40806812,0.36715388,0.17997275,0.030590665,0.65706867,0.28286406,0.21734332,0.14721963,0.022737117,0.7955462,0.20986453,0.14064474,0.09975287,0.116193786,0.008973724,0.61303926,0.14934476,0.10171922,0.032277353,0.61303926,0.11560695,0.14735141,0.106945105,0.032277353,0.61303926,0.11447148,0.15101734,0.09739855,0.08336939,0.5792321,0.1177382,0.11933857,0.09837269,0.008973724,0.5768064,0.11680892,0.5182084,0.19886707,0.5661975,0.16353767,0.936884,0.45907527,0.17714024,0.16353767,0.936884,0.4565357,0.431958,0.17466043,0.16353767,0.936884,0.42369068,0.48182884,0.17649347,0.22109193,0.7973047,0.54395545,0.6633181,0.18570697,0.19442742,0.93621314,0.669996,0.20050208,0.22765121,0.12712875,-0.47954363,0.7855198,0.24223523,0.23869912,-0.47954363,0.66027164,0.22503424,0.2733392,0.24657087,-0.47954363,0.66027164,0.30965328,0.21613654,0.2293543,-0.3940882,0.54198736,0.15762864,0.09800474,0.1679718,-0.38206673,0.7855198,0.09183626,0.34648530847496456,0.3062350219115615,0.4022665467551526,0.39155811071395874,0.49244835024530237,0.41116777062416077,0.17286071926355362,-1,0.1657933642466863,0.11235501302871853,0.19219910588991992,0.15925978869199753,0.15469155731526288,0.07221612334251404,0.08359748125076294,-1,0.4877213140328725,0.5814099535346031,0.4055343419313431,0.44918208320935565,0.35286007957025006,0.5166161060333252,0.7435417771339417,-1,0.18069195333454344,0.19388001668266952,0.21006744100219188,0.23229831457138062,0.3377568044445731,0.33895164728164673,0.08926323801279068,-1
AAPL.OQ,2023-Feb-02,0.32730982,0.18434323,0.24227339,0.024040194,0.75298136,0.36221617,0.17765234,0.050481815,0.75298136,0.27591774,0.3950291,0.18709746,0.13631679,0.75298136,0.353804,0.3253271,0.1590426,0.050481815,0.6545105,0.24697468,0.21393134,0.17308256,0.024040194,0.6605184,0.20337914,0.15476874,0.1252886,0.1163257,0.011252518,0.6884128,0.1601049,0.12074227,0.017921286,0.608933,0.11623649,0.16864493,0.13729435,0.06601063,0.608933,0.115237236,0.15050402,0.098435916,0.017921286,0.5940106,0.1178177,0.14086188,0.15065522,0.011252518,0.6884128,0.11588971,0.5179214,0.19796331,0.5731883,0.16265215,0.9443811,0.47767892,0.17902121,0.16265215,0.9315969,0.51203156,0.4363259,0.1777782,0.16265215,0.79206705,0.42678094,0.5241689,0.16922913,0.22144821,0.9315969,0.60459775,0.6452068,0.21887647,0.22084598,0.9443811,0.6686946,0.1725411,0.24529545,0.12016529,-0.6439187,0.66861486,0.20211127,0.24541701,-0.4726162,0.66861486,0.15392555,0.2263842,0.27587193,-0.4726162,0.66861486,0.23774447,0.17482309,0.20329747,-0.4100277,0.5395108,0.118594415,0.07306947,0.2395876,-0.6439187,0.6479786,0.087814085,0.371610281819647,0.31817907467484474,0.40083206151470996,0.3438081666827202,0.5117879584431648,0.29853513836860657,0.15866297483444214,-1,0.10394105857068842,0.11796477064490318,0.21059411575058193,0.10583529248833656,0.0907191459887794,0.3311644196510315,0.08474480733275414,-1,0.524448652159084,0.5638561546802521,0.388573811361284,0.5503565073013306,0.39749289623328615,0.37030044198036194,0.7565922141075134,-1,0.26766924492337485,0.20021431520581245,0.19023795911308491,0.23797287791967392,0.42106883600354195,-0.03262928128242493,0.073918167501688,-1
AAPL.OQ,2023-May-04,0.30789718,0.1810541,0.23343442,0.018831803,0.7409334,0.3654134,0.17505383,0.030838717,0.7409334,0.29748482,0.38377717,0.17970727,0.030838717,0.7409334,0.34348315,0.3468111,0.16875882,0.040651735,0.65578616,0.2681724,0.18333505,0.13319013,0.018831803,0.65779257,0.19970652,0.13998963,0.11611603,0.11613244,0.008194048,0.8833598,0.14801587,0.11082231,0.032277353,0.60726935,0.11562222,0.1528461,0.12563147,0.032277353,0.60726935,0.11467579,0.14312288,0.09362968,0.06892145,0.5918795,0.11744112,0.12362464,0.13365404,0.008194048,0.8833598,0.11742404,0.5521132,0.204124,0.62224734,0.09780834,0.9417314,0.48657075,0.17846583,0.17181607,0.936884,0.54141355,0.4633767,0.18000552,0.17181607,0.936884,0.47030592,0.510066,0.1743414,0.22132091,0.7973047,0.5852883,0.6930403,0.19755639,0.09780834,0.9417314,0.6721685,0.16790755,0.22552258,0.111669786,-0.86452806,0.65784997,0.21739753,0.23238075,-0.47257093,0.65784997,0.17088662,0.23093112,0.25249547,-0.47257093,0.65784997,0.23732448,0.2036882,0.20999332,-0.40578213,0.5382799,0.13662922,0.0597104,0.1793809,-0.86452806,0.5812034,0.07782434,0.31750033752006646,0.413610781232516,0.37069592733056317,0.31515932083129883,0.3797785157544745,0.6158653497695923,0.42435134450594586,-1,0.15048271987368078,0.18410982688268027,0.21468996563025058,0.194696344435215,0.1125351974947585,0.1014099046587944,0.07917981843153636,-1,0.5320169312112472,0.4022793670495351,0.41461409003503863,0.49014432231585187,0.5076862672964731,0.2827247679233551,0.49646884202957153,-1,0.16701762422042735,0.22950096428394318,0.15600596848995454,0.1204629788796107,0.2672433304703898,0.5144554376602173,0.3451715186238289,-1
AAPL.OQ,2023-Nov-02,0.3361093,0.18766673,0.24456476,0.030600065,0.7517301,0.37591943,0.18166816,0.030838717,0.7465215,0.29715577,0.4274168,0.18731897,0.030838717,0.7465215,0.45031074,0.3286137,0.16303582,0.040293477,0.65744996,0.23785767,0.22713134,0.16904329,0.030600065,0.7517301,0.20806618,0.13591631,0.10360785,0.115909435,0.008908628,0.723086,0.14603086,0.099707745,0.010870326,0.5913978,0.116081,0.1425577,0.09757329,0.032277353,0.5913978,0.11489294,0.14922133,0.10180864,0.010870326,0.5901854,0.11744991,0.10605695,0.11749808,0.008908628,0.723086,0.11475015,0.52797437,0.20158876,0.5995621,0.16722892,0.93965834,0.47804973,0.1811971,0.16722892,0.93965834,0.4968632,0.43002552,0.18128584,0.16722892,0.936884,0.3899637,0.522165,0.17001863,0.22277743,0.93965834,0.6021618,0.66681176,0.20466267,0.20499228,0.93597525,0.6698567,0.20019302,0.22642604,0.12685774,-0.65116423,0.74282146,0.22988859,0.2303422,-0.40700623,0.6602719,0.16565353,0.2848591,0.23738854,-0.40700623,0.6602719,0.33483493,0.1793924,0.21209674,-0.40469235,0.54054,0.11856154,0.12107437,0.20706536,-0.65116423,0.74282146,0.09267116,0.37485014988730353,0.35580413043498993,0.423107251804322,0.4190020461877187,0.5149252239901286,0.6394204497337341,0.16848304122686386,-1,0.16316274157725275,0.10952923744916916,0.2023239629343152,0.10396622369686763,0.11139882828753728,0.11816564947366714,0.07674558460712433,-1,0.4619871142009894,0.5346666365861893,0.3745687767863274,0.4770317127307256,0.37367593439725727,0.24241389334201813,0.7547713816165924,-1,0.21168740916376313,0.24627488683909177,0.2207832952030003,0.3150358398755391,0.40352640802470535,0.5212547779083252,0.09173745661973953,-1
AAPL.OQ,2024-Feb-01,0.33985692,0.1794429,0.251738,0.02954422,0.73851013,0.380109,0.1782607,0.030838717,0.73851013,0.33001345,0.40757722,0.17739885,0.030838717,0.73851013,0.44053745,0.34963334,0.1748485,0.11932599,0.6737177,0.24874586,0.22153907,0.12980916,0.02954422,0.6325554,0.20790657,0.13949865,0.10480576,0.11659506,0.0097279325,0.7460192,0.14148648,0.10017654,0.032277353,0.59643006,0.11601463,0.14277315,0.11003743,0.032277353,0.59643006,0.11481129,0.14005893,0.08833856,0.05355896,0.59161234,0.118028805,0.1359776,0.12713884,0.0097279325,0.7460192,0.119568706,0.5206444,0.19263093,0.59424955,0.17711045,0.9411696,0.4784045,0.17969984,0.17711045,0.936884,0.48001456,0.4496496,0.17650846,0.17711045,0.936884,0.43397263,0.5103077,0.17844392,0.22383389,0.7973047,0.59830093,0.6424834,0.18869212,0.19475941,0.9411696,0.661189,0.20035827,0.22194892,0.12716326,-0.6867978,0.6541309,0.23862255,0.22656655,-0.4133561,0.6541309,0.2070829,0.26480404,0.2366473,-0.4133561,0.6541309,0.30903006,0.20957442,0.21191785,-0.40706775,0.58992136,0.12716326,0.085561454,0.17442673,-0.6867978,0.51850796,0.090629816,0.353682923488892,0.31063100695610046,0.4351427112856219,0.2517380118370056,0.5412142984569073,0.18532851338386536,0.1586717590689659,-1,0.1554564472574454,0.26241371035575867,0.18923562548814282,0.11504767090082169,0.102934597118292,0.5876736640930176,0.07660948112607002,-1,0.4908606054691168,0.42695528268814087,0.37562166154384613,0.6332142949104309,0.35585110168904066,0.22699780762195587,0.7647187411785126,-1,0.19822647974181634,0.0482172966003418,0.24590709348840098,0.13669034838676453,0.4382797135040164,-0.4023451805114746,0.08206228166818619,-1
GOOGL.OQ,2019-Apr-29,0.32636324,0.16866343,0.25567162,0.022570644,0.72703487,0.3569281,0.16390628,0.11962396,0.65719646,0.29134804,0.37067866,0.17250612,0.1254369,0.65719646,0.31792828,0.339549,0.15115045,0.11962396,0.65419185,0.26821232,0.20433421,0.14581847,0.022570644,0.72703487,0.20476073,0.13729708,0.09387302,0.11526016,0.009669483,0.65790886,0.13959686,0.092281125,0.06500358,0.5957639,0.114937305,0.14116824,0.10504792,0.06500358,0.5957639,0.1138862,0.13761081,0.073345296,0.06818048,0.58891004,0.115660995,0.1253833,0.1050545,0.009669483,0.65790886,0.11824474,0.53633964,0.17959309,0.5954521,0.219213,0.93956256,0.50347495,0.16752854,0.219213,0.81219554,0.5442578,0.4881531,0.1756839,0.219213,0.79682654,0.5182605,0.5228402,0.15505753,0.22288206,0.81219554,0.5888455,0.6702825,0.18507814,0.22973526,0.93956256,0.67049634,0.18906619,0.2055853,0.13409773,-0.5455529,0.7173654,0.21733129,0.20663092,-0.41212118,0.5395357,0.17609836,0.22951043,0.2252155,-0.41212118,0.5395357,0.20522478,0.20193821,0.1800254,-0.40469497,0.5389932,0.15162788,0.07895091,0.17419825,-0.5455529,0.7173654,0.08598334,0.4664195080598195,0.4295086842030287,0.3603500181978399,0.21287192404270172,0.4321167204529047,-1.0,-1.0,-1,0.13614200800657272,0.19912827294319868,0.16430866215942483,0.12525744438171388,0.16175695839338006,-1.0,-1.0,-1,0.3974384665489197,0.37136303447186947,0.47534130784598266,0.6618706345558166,0.4061263080686331,-1.0,-1.0,-1,0.33027751247088116,0.23038040846586227,0.19604135846549814,0.08761447966098786,0.27035976592451333,-1.0,-1.0,-1
GOOGL.OQ,2019-Jul-25,0.33194843,0.16956057,0.2597836,0.02651145,0.69311666,0.35947725,0.16522019,0.04574965,0.65894514,0.28775463,0.38347515,0.17771715,0.12577659,0.65605694,0.32647315,0.33333424,0.14649902,0.04574965,0.65894514,0.27148372,0.22510217,0.15729453,0.02651145,0.69311666,0.20250389,0.1244872,0.06733996,0.11488981,0.00886295,0.5957409,0.12743677,0.06675463,0.06456342,0.5957409,0.114396065,0.13564475,0.090995766,0.06456342,0.5957409,0.11394785,0.11849511,0.012618455,0.07880722,0.20325609,0.11487354,0.106758855,0.064733386,0.00886295,0.35859042,0.11608593,0.5435643,0.175927,0.6053482,0.21862619,0.9441246,0.51308596,0.1653213,0.21862619,0.8634919,0.5752796,0.48088002,0.17634763,0.21862619,0.7924316,0.49689418,0.5481706,0.14492951,0.22328602,0.8634919,0.6063525,0.668139,0.18095827,0.22248843,0.9441246,0.6680238,0.20746125,0.1887342,0.14481685,-0.41194648,0.68252194,0.23204048,0.1902016,-0.41194648,0.5416884,0.16840509,0.24783045,0.22051924,-0.41194648,0.53997266,0.21105161,0.21483915,0.1491235,-0.045008793,0.5416884,0.15375024,0.11834335,0.15848678,-0.25549868,0.68252194,0.0914785,0.4372437000274658,0.34742062389850614,0.41695857725360175,0.2477041482925415,0.46629318517322343,-1.0,-1.0,-1,0.08261709287762642,0.27548963725566866,0.1565464846507618,0.10948859341442585,0.12403524242108688,-1.0,-1.0,-1,0.48013921082019806,0.3770897090435028,0.42649492711731884,0.6428072452545166,0.4096715583776434,-1.0,-1.0,-1,0.3546266108751297,0.07193096876144409,0.26041209855766007,0.13821556326001883,0.3422579529384772,-1.0,-1.0,-1
GOOGL.OQ,2019-Oct-28,0.33868435,0.16523132,0.26585293,0.02560014,0.65827394,0.37201205,0.16150549,0.12742534,0.65827394,0.32988614,0.37343627,0.1673043,0.12742534,0.65827394,0.33720437,0.37036142,0.1550517,0.1936425,0.6466227,0.3201422,0.20651035,0.11630915,0.02560014,0.6479721,0.21143417,0.12929519,0.08269064,0.11437628,0.008807946,0.5956739,0.1336254,0.08315677,0.06813977,0.5956739,0.114134446,0.13694566,0.09382902,0.06813977,0.5956739,0.113996804,0.12977742,0.0688646,0.111888945,0.5585186,0.114141226,0.10940554,0.09079858,0.008807946,0.53619266,0.11498529,0.53202045,0.17630205,0.5878462,0.21919565,0.9391294,0.49436253,0.16264555,0.21919565,0.79148227,0.52859825,0.48961806,0.16953571,0.21919565,0.79148227,0.5075951,0.49986115,0.15465523,0.23285645,0.6844375,0.54418683,0.684084,0.16912477,0.23413964,0.9391294,0.6676507,0.20938915,0.19286226,0.15088281,-0.41217935,0.5409659,0.23838662,0.19885817,-0.41217935,0.5409659,0.20680617,0.2364906,0.2117708,-0.41217935,0.5409659,0.20911703,0.24058399,0.18343522,-0.3648761,0.53297484,0.20588663,0.0971048,0.122234255,-0.30652493,0.5328653,0.08783945,0.3639518121878306,0.3594305749450411,0.4269349759533292,0.19044127315282822,0.4519893646691785,-1.0,-1.0,-1,0.09455639123916626,0.16027536509292467,0.17678782876048768,0.09783277614042163,0.20286889639541958,-1.0,-1.0,-1,0.5414918065071106,0.480294053043638,0.3962771885451816,0.7117259353399277,0.3451417223973708,-1.0,-1.0,-1,0.2693954184651375,0.1991552093199321,0.2501471454188937,0.09260849840939045,0.24912047160394263,-1.0,-1.0,-1
